,Artist,Scrape_Date,Joined,Subscribers,Total_Views,Published,Title,Category,Duration,Views,Likes,Dislikes,Paid,Family_Friendly,URL
0,Astrid S,2018-12-17,2015-09-30,237272,60909482,2018-10-16,Astrid S - Emotion (Song Breakdown),People & Blogs,2.3166666666666664,30453,1929,12,False,True,https://www.youtube.com/watch?v=0qJmuFOYX7w
1,Astrid S,2018-12-17,2015-09-30,237272,60909482,2018-06-29,Astrid S makes a song using lyrics from 5000 fans,People & Blogs,13.6,114478,7302,67,False,True,https://www.youtube.com/watch?v=EsGCvk2h0VY
2,Astrid S,2018-12-17,2015-09-30,237272,60909482,2018-06-29,Astrid S – Relevant (Fan Collaboration),People & Blogs,2.75,248580,14562,74,False,True,https://www.youtube.com/watch?v=Q8ltv0Xujy8
3,Astrid S,2018-12-17,2015-09-30,237272,60909482,2017-04-07,Astrid S - Breathe (Behind The Scenes),People & Blogs,2.35,11361,270,4,False,True,https://www.youtube.com/watch?v=rxk6X5kNwHA
