,Artist,Scrape_Date,Search_Name,Joined,Subscribers,Total_Views,Published,Title,Category,Duration,Views,Likes,Dislikes,Paid,Family_Friendly,URL
0,Michael Vongsa,2018-12-17 23:48:13.108382,michael vongsa,2011-11-15 00:00:00.000000,5370,6447059,2018-06-01 00:00:00.000000,ediKet - Reminiscent,Music,2.95,907,22,1,False,True,https://www.youtube.com/watch?v=MADD5AqmPEc
1,Michael Vongsa,2018-12-17 23:48:13.108382,michael vongsa,2011-11-15 00:00:00.000000,5370,6447059,2014-02-01 00:00:00.000000,ediKet - Life,Music,3.8,9558,121,36,False,True,https://www.youtube.com/watch?v=8pVfm7DhJj8
2,Michael Vongsa,2018-12-17 23:48:13.108382,michael vongsa,2011-11-15 00:00:00.000000,5370,6447059,2013-01-28 00:00:00.000000,ediKet - Aira,Music,5.083333333333333,2669,37,3,False,True,https://www.youtube.com/watch?v=rLaVd52uvPg
3,Michael Vongsa,2018-12-17 23:48:13.108382,michael vongsa,2011-11-15 00:00:00.000000,5370,6447059,2012-12-07 00:00:00.000000,ediKet - Moments,Music,4.283333333333333,2897,37,3,False,True,https://www.youtube.com/watch?v=TXNnzk2BBwQ
4,Michael Vongsa,2018-12-17 23:48:13.108382,michael vongsa,2011-11-15 00:00:00.000000,5370,6447059,2012-12-01 00:00:00.000000,ediKet - Awakened,Music,4.45,1666,24,0,False,True,https://www.youtube.com/watch?v=DkKk4KfGKN8
5,Michael Vongsa,2018-12-17 23:48:13.108382,michael vongsa,2011-11-15 00:00:00.000000,5370,6447059,2012-03-14 00:00:00.000000,Blackmill - Rain (Landscapes Video),Music,5.283333333333333,6333,91,2,False,True,https://www.youtube.com/watch?v=QyPut87cRVE
6,Michael Vongsa,2018-12-17 23:48:13.108382,michael vongsa,2011-11-15 00:00:00.000000,5370,6447059,2012-03-09 00:00:00.000000,Kaskade - 4 AM (Adam K & Soha Mix) [Midnight Drive Video],Music,5.45,6388701,57614,1366,False,True,https://www.youtube.com/watch?v=Xl9lQonO_RQ
7,Michael Vongsa,2018-12-17 23:48:13.108382,michael vongsa,2011-11-15 00:00:00.000000,5370,6447059,2011-11-15 00:00:00.000000,Glenn Morrison - Contact (Earth Time-Lapse Video),Music,5.016666666666667,34505,372,5,False,True,https://www.youtube.com/watch?v=BAuHAQQDWRs
