ARTIST,SCRAPE_DATE,TOTAL_VIDEOS,JOINED,SUBSCRIBERS,TOTAL_VIEWS,PUBLISHED,TITLE,CATEGORY,DURATION,VIEWS,LIKES,DISLIKES,PAID,FAMILY_FRIENDLY,URL,ARTIST_CODE
EMEEH,2019-01-29 04:24:04.180895,2,2017-03-30 00:00:00.000000,134,9757,2018-12-19 00:00:00.000000,Emeeh - Danke (Prod. by Gtunene),People & Blogs,2.78,9092,335,22,False,True,https://www.youtube.com/watch?v=nfTYxgii1kg,UCu80yW2UrNneHoqXYWlN1gw
EMEEH,2019-01-29 04:24:04.180895,2,2017-03-30 00:00:00.000000,134,9757,2018-12-16 00:00:00.000000,Emeeh - Danke coming soon,People & Blogs,0.27,654,30,1,False,True,https://www.youtube.com/watch?v=MUMC9XYrU0U,UCu80yW2UrNneHoqXYWlN1gw
