,Artist,Scrape_Date,Search_Name,Joined,Subscribers,Total_Views,Published,Title,Category,Duration,Views,Likes,Dislikes,Paid,Family_Friendly,URL
48,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2015-04-10 00:00:00.000000,Game Grumps Animated - The Boxing Match,Film & Animation,0.55,63478,2404,6,False,True,https://www.youtube.com/watch?v=quwLzMIqQ3Y
49,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2015-03-08 00:00:00.000000,Thief Bun (Process Test!),Film & Animation,0.45,34701,2489,5,False,True,https://www.youtube.com/watch?v=eBb8bKvD_mc
50,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2015-02-13 00:00:00.000000,Louie's Drawing Fun Times - Episode 2,Film & Animation,8.716666666666667,17615,914,0,False,True,https://www.youtube.com/watch?v=oPds_d7Vsog
51,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2015-02-08 00:00:00.000000,"Game Grumps Animated - The 400,000th Episode!",Film & Animation,0.6666666666666666,248559,7313,34,False,True,https://www.youtube.com/watch?v=dOk4v067tPs
52,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2014-11-23 00:00:00.000000,Octopus Orchestra,Film & Animation,0.4166666666666667,36422,3074,3,False,True,https://www.youtube.com/watch?v=WDU9elYqivM
53,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2014-10-23 00:00:00.000000,The Legend of Fuji Apple,Film & Animation,0.9833333333333333,30209,1704,2,False,True,https://www.youtube.com/watch?v=LaFn1e5V6S0
54,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2014-10-11 00:00:00.000000,Cloud Puppy,Film & Animation,0.4166666666666667,56820,4134,5,False,True,https://www.youtube.com/watch?v=MFE2RKtXQp4
55,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2014-10-11 00:00:00.000000,Treasure Mole,Film & Animation,0.4,23392,1478,2,False,True,https://www.youtube.com/watch?v=K268CD0KVwI
56,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2014-08-27 00:00:00.000000,Louie's Drawing Fun Times - Episode 1,Film & Animation,11.433333333333334,25939,1384,3,False,True,https://www.youtube.com/watch?v=sOJMTtkkijY
57,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2014-08-26 00:00:00.000000,Game Grumps Animated - The Story of the Sasquatch,Film & Animation,1.0833333333333333,542376,22811,77,False,True,https://www.youtube.com/watch?v=TqN0cB-bAJ4
58,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2014-07-17 00:00:00.000000,Ghost Janitor,Film & Animation,1.15,570712,56847,65,False,True,https://www.youtube.com/watch?v=URO_76iGRYw
59,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2014-05-31 00:00:00.000000,Game Grumps Animated - Link and the Big Rock,Film & Animation,0.7,245198,6067,31,False,True,https://www.youtube.com/watch?v=e4yPZBgWZe4
60,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2014-02-06 00:00:00.000000,The Expedition,Film & Animation,0.8166666666666667,31352,2481,4,False,True,https://www.youtube.com/watch?v=puH1icOJbUA
61,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2014-01-30 00:00:00.000000,Meow,Film & Animation,0.48333333333333334,44465,3269,5,False,True,https://www.youtube.com/watch?v=3m6ZQSdHBqM
62,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2014-01-08 00:00:00.000000,Small Fries - Intro Sequence,Film & Animation,0.6333333333333333,17264,1233,1,False,True,https://www.youtube.com/watch?v=NkdSx1MOL-4
63,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2013-12-08 00:00:00.000000,The Seed,Film & Animation,1.1166666666666667,53073,4088,5,False,True,https://www.youtube.com/watch?v=b3gb7KIZd7Y
64,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2013-12-08 00:00:00.000000,Boatman,Film & Animation,0.9666666666666667,180214,13115,17,False,True,https://www.youtube.com/watch?v=Zn3RTWE49rc
65,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2013-11-25 00:00:00.000000,Game Grumps Animated - Wind Waker - YOU GUYS ARE A RIOT,Film & Animation,0.5833333333333334,396408,7008,65,False,True,https://www.youtube.com/watch?v=c9btuSjWtho
66,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2013-08-18 00:00:00.000000,Game Grumps Animated - Adoption Woes,Film & Animation,0.9666666666666667,405137,8083,74,False,True,https://www.youtube.com/watch?v=-TlVpskDSbk
67,Louie Zong,2018-12-19 01:48:04.623153,helloworld,2013-02-10 00:00:00.000000,184538,14960200,2013-02-10 00:00:00.000000,Game Grumps Animated - Moundo's Lament,Film & Animation,0.43333333333333335,199754,3873,18,False,True,https://www.youtube.com/watch?v=iMibZZstQ1w
