,Artist,Joined,Subscribers,Total Views,Date,Title,Category,Views,Likes,Dislikes,URL
33,Jojo's ASMR,2015-01-19,506556,108867866,2018-10-07,Unpredictable ASMR,Entertainment,235651,5526,274,https://www.youtube.com/watch?v=cDjoYZVlkPQ
34,Jojo's ASMR,2015-01-19,506556,108867866,2018-10-04,[ASMR] 100% Inaudible / Unintelligible Whispering Rode NT1A,Entertainment,174953,3981,254,https://www.youtube.com/watch?v=I7O2MgT6jHU
35,Jojo's ASMR,2015-01-19,506556,108867866,2018-10-03,THE $3 ASMR,Entertainment,74387,2341,67,https://www.youtube.com/watch?v=j5lIIhO1U2s
36,Jojo's ASMR,2015-01-19,506556,108867866,2018-10-01,$1 Microphone vs $2 Microphone ASMR,Entertainment,95060,3317,129,https://www.youtube.com/watch?v=Wu42nTSCnmY
37,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-30,[ASMR] PAINTING Your Face! Roleplay,Entertainment,82106,2778,59,https://www.youtube.com/watch?v=ky8v87jfQHI
38,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-28,ASMR MOUTH SOUNDS,Entertainment,142423,4401,189,https://www.youtube.com/watch?v=XvXdL_kJTd8
39,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-27,[ASMR] ⚠️WARNING⚠️INTENSE *3DIO* Tingles,Entertainment,105637,3095,115,https://www.youtube.com/watch?v=g4jxLebAOcE
40,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-25,ASMR For People Who Don't Get Tingles,Entertainment,417782,10522,440,https://www.youtube.com/watch?v=wpEPLRdXIt4
41,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-23,99.99% OF YOU WILL FALL ASLEEP TO ASMR CARD MAGIC,Entertainment,184367,4397,147,https://www.youtube.com/watch?v=3IWr9WJid_E
42,Jojo's ASMR,2015-01-19,506556,108867866,2018-09-22,[ASMR] GUESS THE SOUND,Entertainment,91664,3098,92,https://www.youtube.com/watch?v=z4s4Mp9xsQU
