,Artist,Scrape_Date,Search_Name,Joined,Subscribers,Total_Views,Published,Title,Category,Duration,Views,Likes,Dislikes,Paid,Family_Friendly,URL
25,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-11-19 00:00:00.000000,Last Christmas - Ariana Grande,Music,3.716666666666667,1307780,23358,406,False,True,https://www.youtube.com/watch?v=dxhIERpCWAM
26,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-11-15 00:00:00.000000,ariana singing be alright - justin bieber #lullabyfriday,Music,3.3,3114154,100447,2350,False,True,https://www.youtube.com/watch?v=DzIUXePx9Xc
27,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-11-15 00:00:00.000000,Ariana Grande Gets Flash'd by Todrick Hall   Episode 1,Music,7.916666666666667,11345297,167287,2862,False,True,https://www.youtube.com/watch?v=CYSWgsUQt1U
28,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-11-14 00:00:00.000000,Ariana Grande Defends Cyrus and Bieber,Music,1.7,1544950,59336,2213,False,True,https://www.youtube.com/watch?v=jyQcjGYiiic
29,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-11-09 00:00:00.000000,Ariana singing Heart of The Matter #LullabyFriday,Music,3.066666666666667,935751,33334,739,False,False,https://www.youtube.com/watch?v=qNM3_q2MN6s
30,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-10-31 00:00:00.000000,MTV EMA Backstage Experience w/ Ariana Grande,Music,0.5166666666666667,601357,18403,262,False,True,https://www.youtube.com/watch?v=QMU68w_OjxQ
31,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-10-21 00:00:00.000000,Popular Song - Dancing With The Stars,Music,2.9333333333333336,1770513,38303,469,False,True,https://www.youtube.com/watch?v=mToFFlJO1mc
32,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-10-04 00:00:00.000000,Private Party - Ariana Grande (India Arie cover) #LullabyFriday,Music,2.6166666666666667,741820,25210,445,False,True,https://www.youtube.com/watch?v=DVSdItO8aMw
33,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-10-04 00:00:00.000000,Right There - Red Bull Sound Space,Music,4.166666666666667,455673,22915,162,False,True,https://www.youtube.com/watch?v=9dVJYQbO720
34,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-10-01 00:00:00.000000,pink champagne - ariana grande,Music,4.883333333333333,864678,38772,368,False,True,https://www.youtube.com/watch?v=datIdc79HJM
35,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-09-27 00:00:00.000000,Where The Boys Are - Ariana Grande (Connie Francis Cover) #LullabyFriday,Music,3.533333333333333,659706,29866,428,False,True,https://www.youtube.com/watch?v=n5Q8tHNHFOk
36,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-09-08 00:00:00.000000,Tattooed Heart: Today Show,Music,3.45,957316,25399,287,False,True,https://www.youtube.com/watch?v=GOq2RBVKPsU
37,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-09-08 00:00:00.000000,The Way: Today Show,Music,4.233333333333333,316318,13419,153,False,True,https://www.youtube.com/watch?v=nHeUK7smsXU
38,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-09-08 00:00:00.000000,Singing 'Almost Is Never Enough' On 'Live With Kelly & Michael',Music,4.55,207307,7912,101,False,True,https://www.youtube.com/watch?v=y09dhGlWHqw
39,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-09-08 00:00:00.000000,Me on Jimmy Fallon singing rap songs,Music,3.15,6406605,98945,1104,False,True,https://www.youtube.com/watch?v=-vLwPhceKz0
40,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-09-07 00:00:00.000000,Right There (live) - Ariana Grande,Music,4.15,413105,13411,177,False,True,https://www.youtube.com/watch?v=TkNSDPdHMto
41,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-09-06 00:00:00.000000,My interview with Hot 97,Music,20.483333333333334,257308,10419,119,False,True,https://www.youtube.com/watch?v=BIL1tDvnH4c
42,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-09-05 00:00:00.000000,My album is out omsdafgalksjf - Ariana Grande,Music,1.7166666666666668,478110,24109,216,False,True,https://www.youtube.com/watch?v=ZAQ-2YM4nM8
43,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-09-05 00:00:00.000000,Ariana Grande - Baby I (Video Teaser),Music,0.48333333333333334,618184,24736,281,False,True,https://www.youtube.com/watch?v=CT0VaEWBmcw
44,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-08-15 00:00:00.000000,Tattooed Heart (live) - Ariana Grande,Music,3.45,672012,24009,237,False,True,https://www.youtube.com/watch?v=7AFOl_PXia4
45,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-08-09 00:00:00.000000,Ariana Grande - The Way & Baby I acoustic with Dan Kanter,Music,6.083333333333333,4324994,86909,1302,False,True,https://www.youtube.com/watch?v=kdKS4DuNNHU
46,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-08-06 00:00:00.000000,Right There - Ariana Grande (feat. Big Sean),Music,4.133333333333334,3788032,62766,1151,False,True,https://www.youtube.com/watch?v=Bw5sNleirKM
47,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-07-29 00:00:00.000000,Ariana Grande - Baby I (Official Lyric Video),Music,3.4333333333333336,1406710,23966,441,False,True,https://www.youtube.com/watch?v=zF6__myqK2E
48,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-07-22 00:00:00.000000,Ariana Grande - Baby I,Music,3.3,6099887,54475,1305,False,True,https://www.youtube.com/watch?v=TiiRTYRg-qU
49,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-06-17 00:00:00.000000,Ariana Grande and Mac Miller Perform The Way live on Jimmy Fallon,Music,4.266666666666667,908112,20435,313,False,True,https://www.youtube.com/watch?v=jSl4pu_w7SI
50,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-05-25 00:00:00.000000,The Way Behind The Scenes,Music,2.716666666666667,1618016,24104,275,False,True,https://www.youtube.com/watch?v=4QkbfSPPUX0
51,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-05-06 00:00:00.000000,Ariana Grande singing The Way on Z100 live,Music,1.2333333333333334,851389,37585,252,False,True,https://www.youtube.com/watch?v=nBCP89PM97M
52,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-04-23 00:00:00.000000,Ariana Grande - I Believe In You & Me,Music,3.3333333333333335,2438228,62851,829,False,True,https://www.youtube.com/watch?v=fQZWz90ek9s
53,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-03-26 00:00:00.000000,Ariana Grande ft Mac Miller 'The Way' Official Lyric Video,Music,3.95,9436205,67842,1067,False,True,https://www.youtube.com/watch?v=4rs1ZihNoVg
54,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-03-21 00:00:00.000000,The Way - Ariana Grande feat. Mac Miller 20 second teaser MARCH 26TH.,Music,0.36666666666666664,1771157,18386,502,False,True,https://www.youtube.com/watch?v=G-ud5wQeOCk
55,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-03-16 00:00:00.000000,The Way - Ariana Grande feat. Mac Miller (First Teaser) MARCH 26th,Music,0.6166666666666667,1262658,18546,295,False,True,https://www.youtube.com/watch?v=2O3AOhEufyo
56,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-01-23 00:00:00.000000,"""Just For Now"" - Ariana Grande ( Imogen Heap cover )",Entertainment,4.483333333333333,2097791,65245,697,False,True,https://www.youtube.com/watch?v=JyiCs_45jWo
57,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-01-10 00:00:00.000000,Ariana singing Sweet Life - Frank Ocean,Entertainment,2.4833333333333334,914348,24578,527,False,True,https://www.youtube.com/watch?v=3BXyMy2AGdI
58,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2013-01-04 00:00:00.000000,Popular Song - Mika (featuring Ariana Grande),Entertainment,3.283333333333333,1453062,18236,323,False,True,https://www.youtube.com/watch?v=syw1L7_JYf0
59,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-12-27 00:00:00.000000,You say,Entertainment,4.383333333333334,855439,17326,337,False,True,https://www.youtube.com/watch?v=ZGjnklNv5po
60,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-12-25 00:00:00.000000,Larry Lovestein (Mac Miller) and Ariana Grande - Baby It's Cold Outside,Entertainment,3.466666666666667,1115675,44891,330,False,True,https://www.youtube.com/watch?v=dbSjUAX3jJk
61,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-11-18 00:00:00.000000,Me singing I Believe in You and Me by Whitney Houston,Music,4.216666666666667,846703,21311,357,False,True,https://www.youtube.com/watch?v=4VyCoCTQypU
62,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-10-27 00:00:00.000000,Makeup tutorial by Ariana Grande (I don't know how to do make up),Music,7.95,21069716,302821,14898,False,True,https://www.youtube.com/watch?v=di8fRzvfM_0
63,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-10-08 00:00:00.000000,Chubby Bunny Challenge - Jennette and Ariana,Music,1.7833333333333332,2522661,44034,789,False,True,https://www.youtube.com/watch?v=DftuqJZAoqk
64,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-09-06 00:00:00.000000,Emotions - Ariana Grande (Mariah Carey cover),Music,4.583333333333333,28799560,437863,8042,False,True,https://www.youtube.com/watch?v=bCdETAW4-N4
65,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-08-18 00:00:00.000000,Ariana Grande - Gimme Some Lovin (The Spencer Davis Group cover),Music,2.1333333333333333,1603488,37436,564,False,True,https://www.youtube.com/watch?v=s0BIYOuY-Mw
66,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-07-26 00:00:00.000000,Ariana Grande - Die In Your Arms cover (Justin Bieber),Music,4.233333333333333,12186216,205893,2917,False,True,https://www.youtube.com/watch?v=UjzENV7rhhI
67,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-07-11 00:00:00.000000,Matt and me singing I Think You're Swell at Meltdown Comics - Ariana Grande,Music,4.25,500018,12103,130,False,True,https://www.youtube.com/watch?v=yymDpUH32jM
68,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-07-01 00:00:00.000000,Take care preview.. Leon Thomas III feat Ariana Grande (Metro Hearts),Music,1.3166666666666667,421696,10842,95,False,True,https://www.youtube.com/watch?v=ewnhncpo64o
69,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-05-26 00:00:00.000000,Reflection - Ariana Grande (Fetus Grande at 11 years old lolll),Music,1.9166666666666665,1376014,37206,304,False,True,https://www.youtube.com/watch?v=fBCnrcwKg7Y
70,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-04-21 00:00:00.000000,I got a tattooed heart! - Ariana Grande,Music,3.8833333333333333,1748049,25273,505,False,True,https://www.youtube.com/watch?v=j32fFzEXat8
71,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-03-21 00:00:00.000000,Old School Videos - Ariana Grande,Music,5.966666666666667,3523599,65431,901,False,True,https://www.youtube.com/watch?v=XBqV23kifcg
72,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-03-20 00:00:00.000000,Frank Meets Babe - How my grandparents fell in love,Music,3.183333333333333,243793,8167,56,False,True,https://www.youtube.com/watch?v=ZhmHn_ewp94
73,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2012-03-18 00:00:00.000000,Frankie sings the hits. LOL.,Music,2.1,307658,8540,98,False,True,https://www.youtube.com/watch?v=hHsavBv3C2c
74,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2011-12-23 00:00:00.000000,"""Chestnuts""  Merry Christmas! Love, Ari and Liz",Music,3.1166666666666667,1846435,36016,278,False,True,https://www.youtube.com/watch?v=mFiLpdAnZZk
75,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2011-08-08 00:00:00.000000,"Frankie celebrates 30,000 followers! @frankiejgrande",Comedy,0.9166666666666666,320515,3747,119,False,True,https://www.youtube.com/watch?v=Kg0RWTdePhQ
76,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2011-06-08 00:00:00.000000,Ariana Grande at 8 years old singing National Anthem,Music,2.1333333333333333,4787968,69400,1239,False,True,https://www.youtube.com/watch?v=OervLMQvGx4
77,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2011-02-27 00:00:00.000000,Born This Way / Express Yourself - Ariana Grande (Music Video),Music,3.4833333333333334,2237167,30318,633,False,True,https://www.youtube.com/watch?v=62bwXrWTMuU
78,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2010-08-23 00:00:00.000000,5 minute total body workout. best friends. Ariana Grande and Aaron Simon Gross :],Music,3.5,854409,13404,176,False,True,https://www.youtube.com/watch?v=QEwwhklDbVo
79,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2009-10-23 00:00:00.000000,A fun little video we made :],Entertainment,1.9166666666666665,2639018,41249,286,False,True,https://www.youtube.com/watch?v=u8SoTkp52mQ
80,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2009-08-11 00:00:00.000000,Verrry very Next to Normal :],Music,1.6666666666666665,1860081,22011,253,False,True,https://www.youtube.com/watch?v=Vk_5jXxy-Ac
81,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2009-08-11 00:00:00.000000,Me taking pics of a Lion / Sorry we don't have Iphones in SA.,Entertainment,0.2833333333333333,167220,2686,15,False,True,https://www.youtube.com/watch?v=wtGM6tMOVBw
82,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2009-07-11 00:00:00.000000,ABC - Broadway In South Africa,Entertainment,1.4166666666666667,97758,2611,14,False,True,https://www.youtube.com/watch?v=YxqS63HwZak
83,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2009-06-25 00:00:00.000000,ABC - A Michael Jackson tribute by Ariana Grande,Music,1.2833333333333332,277332,6414,34,False,True,https://www.youtube.com/watch?v=xIjMdrNK5VQ
84,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2009-03-06 00:00:00.000000,O Holy Night - Graham Phillips and Ariana Grande,Music,3.5666666666666664,330559,5229,37,False,True,https://www.youtube.com/watch?v=L7lcCJP_r58
85,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2008-12-07 00:00:00.000000,let it rain!!!!!.m4v,Music,1.3833333333333333,291013,5226,72,False,True,https://www.youtube.com/watch?v=bQdQy_Bkw3Q
86,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2008-10-22 00:00:00.000000,Higher - Ariana Grande,Music,2.0833333333333335,1496765,18997,176,False,True,https://www.youtube.com/watch?v=IPrGgMwamDc
87,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2008-02-07 00:00:00.000000,Suddenly Seymour by Ariana (14) and Frankie (25),Music,3.45,435279,8610,51,False,True,https://www.youtube.com/watch?v=ge4kSZU-0vw
88,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2007-12-11 00:00:00.000000,"""There's Hope""- Ariana Grande",Music,4.05,868273,21332,143,False,True,https://www.youtube.com/watch?v=E3ZPSNZ8zdc
89,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2007-06-15 00:00:00.000000,Uncle Duke and Grandpa,People & Blogs,2.3,74193,2290,13,False,True,https://www.youtube.com/watch?v=sVySRyYWpfM
90,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2007-06-06 00:00:00.000000,Mean Girls,Comedy,3.5833333333333335,997645,45807,304,False,True,https://www.youtube.com/watch?v=_sEjGp2WmDA
91,Ariana Grande`,2018-12-18 16:08:18.026248,ariana grande breathin,2007-01-21 00:00:00.000000,29712247,10831102420,2007-05-11 00:00:00.000000,Freaky Forever 3-5,Comedy,3.2666666666666666,76839,1652,19,False,True,https://www.youtube.com/watch?v=3B5FLAl1rCw
